"vectorField:0","vectorField:1","vectorField:2","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.77829,0.21642,-0.040422,70.217,-0.066399,0.076629,-0.019696,0.89471,-0.042404,-0.26884,0.96286,-0.024863,-3.347,-32.056,1.6987
0.73309,0.21582,-0.0063273,72.317,-0.054804,0.033395,-0.043565,0.80527,-0.042779,-0.27694,0.9587,0.064847,-1.7145,-31.59,1.6494
0.73326,0.21885,0.0067958,73.215,-0.054769,0.033162,-0.05294,0.76655,-0.043466,-0.28901,0.95172,0.10347,-1.0567,-31.394,1.6495
0.75765,0.22936,0.041587,75.434,-0.058903,0.049638,-0.074172,0.66746,-0.045827,-0.29254,0.93487,0.20108,0.56888,-30.905,1.7012
0.8122,0.22038,0.096348,77.577,-0.05482,0.089745,-0.064958,0.57915,-0.036603,-0.28277,0.91515,0.2873,2.1954,-30.438,1.8422
0.86038,0.17727,0.18219,79.582,-0.051106,0.083273,-0.04216,0.50122,-0.041119,-0.26204,0.89372,0.36414,3.8253,-30.045,2.1076
0.88843,0.098416,0.29949,81.475,-0.018925,0.056254,-0.02611,0.44313,-0.020258,-0.23336,0.87407,0.42607,5.4439,-29.781,2.5431
0.8902,0.077704,0.32775,81.832,-0.011508,0.049013,-0.011729,0.43759,-0.0108,-0.23461,0.87132,0.43099,5.7595,-29.749,2.6543
0.8916,0.057817,0.35494,82.154,-0.0047868,0.042215,0.0028269,0.43571,-0.00085691,-0.22973,0.87082,0.43462,6.0451,-29.728,2.7637
0.88046,0.033542,0.38173,82.484,0.031841,-0.094675,0.016539,0.44092,0.032464,-0.21965,0.87378,0.4339,6.3375,-29.712,2.8851
0.87011,0.023608,0.38721,82.633,0.030609,-0.016968,0.042149,0.44669,0.044668,-0.21521,0.8766,0.43042,6.4688,-29.708,2.9429
0.85881,0.015228,0.38903,82.773,0.026727,-0.016371,0.04867,0.45288,0.044159,-0.20913,0.87964,0.42719,6.59,-29.705,2.9974
0.75043,-0.071471,0.40547,84.29,-0.017899,-0.011833,0.11426,0.51628,0.039421,-0.13164,0.90594,0.40242,7.8699,-29.752,3.6325
0.73692,-0.084563,0.40811,84.549,-0.025229,-0.011577,0.12356,0.52641,0.038761,-0.1171,0.90907,0.39985,8.0637,-29.773,3.7386
0.72557,-0.096571,0.41073,84.789,-0.032036,-0.011483,0.13187,0.53566,0.03816,-0.10378,0.91167,0.3976,8.2404,-29.794,3.8375
0.71489,-0.10414,0.41006,84.972,-0.036297,0.083175,0.18559,0.5437,0.049949,-0.093248,0.91389,0.3951,8.3724,-29.813,3.9128
0.69413,-0.10669,0.39948,85.161,-0.037483,0.08395,0.18236,0.55289,0.046876,-0.080132,0.91609,0.39288,8.5079,-29.833,3.9907
0.55493,-0.1236,0.32667,86.509,-0.045909,0.088865,0.15891,0.60036,0.023563,-0.019963,0.92615,0.37662,9.4371,-30.006,4.5314
0.5183,-0.12824,0.3072,86.962,-0.048258,0.090034,0.15217,0.60942,0.016539,0.003999,0.92464,0.38082,9.6874,-30.065,4.6793
0.47483,-0.13448,0.28354,87.537,-0.046311,0.085,0.14314,0.6178,0.012591,0.029116,0.92181,0.38654,9.9841,-30.143,4.8559
0.44942,-0.13863,0.26896,87.922,-0.0099252,0.0886,0.14522,0.62816,0.041186,0.050673,0.92028,0.38796,10.167,-30.197,4.965
0.43643,-0.14069,0.26048,88.147,-0.013419,0.089713,0.14844,0.6371,0.038284,0.065289,0.91986,0.38678,10.268,-30.229,5.0254
0.42478,-0.13975,0.25217,88.366,-0.015133,0.099853,0.19881,0.64764,0.057951,0.076633,0.92106,0.38181,10.363,-30.26,5.0823
0.40836,-0.13588,0.24011,88.681,-0.016189,0.099376,0.19484,0.66532,0.054116,0.086737,0.92574,0.36808,10.497,-30.305,5.1615
0.34947,-0.35267,0.30855,0,-0.12356,0.052941,0.25416,0,0.028347,0.12456,-0.58051,-0.80467,-90.931,-14.79,35.94
0.33971,-0.34767,0.30346,0.492,-0.13108,0.04786,0.25955,0.014526,0.030702,0.11299,-0.58833,-0.80069,-90.76,-14.964,36.092
0.33605,-0.34534,0.3009,0.81398,-0.14021,0.066505,0.26155,0.021911,0.015167,0.10684,-0.592,-0.79883,-90.651,-15.076,36.19
0.33367,-0.3432,0.29842,1.2085,-0.1449,0.061248,0.26312,0.028102,0.016223,0.1014,-0.59476,-0.79748,-90.518,-15.213,36.308
0.33144,-0.34075,0.29579,2.0461,-0.15539,0.050023,0.26685,0.042663,0.018546,0.089614,-0.60222,-0.79329,-90.239,-15.5,36.558
0.31447,-0.32689,0.2822,5.0797,-0.15917,0.026044,0.24548,0.10119,0.020041,0.041084,-0.62985,-0.77563,-89.232,-16.532,37.456
0.30605,-0.32478,0.27638,6.0667,-0.16159,0.02526,0.25859,0.12407,0.026313,0.01974,-0.63762,-0.7701,-88.923,-16.857,37.734
0.30636,-0.32761,0.27713,6.7074,-0.16333,0.024934,0.26729,0.14214,0.030099,0.003485,-0.64414,-0.7649,-88.727,-17.065,37.911
0.30888,-0.33106,0.27933,7.1466,-0.16464,0.024792,0.27346,0.1559,0.032563,-0.0084997,-0.64938,-0.76042,-88.593,-17.209,38.032
0.31381,-0.33372,0.28091,7.6544,-0.1935,0.022799,0.27794,0.16877,0.01814,-0.019488,-0.65441,-0.75589,-88.435,-17.377,38.174
0.32012,-0.33377,0.28035,8.2618,-0.19731,0.01497,0.28155,0.18033,0.019922,-0.029255,-0.65894,-0.75162,-88.244,-17.58,38.344
0.32819,-0.32707,0.27461,9.2434,-0.20514,0.0018974,0.28869,0.20044,0.02104,-0.044386,-0.66852,-0.74237,-87.925,-17.905,38.617
0.33013,-0.31919,0.26836,9.7294,-0.20976,-0.004775,0.29273,0.2105,0.020371,-0.05193,-0.67322,-0.73761,-87.764,-18.063,38.75
0.33734,-0.32005,0.26785,10.324,-0.20435,-0.065218,0.21457,0.22177,0.017536,-0.060894,-0.6779,-0.73262,-87.566,-18.252,38.908
0.34046,-0.31954,0.26668,10.645,-0.20116,-0.069109,0.21275,0.22767,0.019216,-0.06618,-0.67975,-0.73045,-87.458,-18.354,38.994
0.34261,-0.32012,0.26555,11.12,-0.20939,-0.07087,0.19412,0.23333,0.0046348,-0.071624,-0.68117,-0.72862,-87.296,-18.506,39.12
0.34685,-0.32515,0.26804,11.609,-0.20472,-0.069441,0.20511,0.2374,0.011999,-0.076784,-0.681,-0.72825,-87.128,-18.663,39.25
0.4029,-0.37628,0.30726,13.482,-0.18648,-0.060262,0.25078,0.28514,0.038975,-0.11438,-0.69956,-0.70536,-86.478,-19.273,39.75
0.42923,-0.39818,0.32543,13.92,-0.18158,-0.056815,0.26399,0.30367,0.045669,-0.12836,-0.7069,-0.69556,-86.301,-19.438,39.884
0.45778,-0.42112,0.34476,14.3,-0.17712,-0.05329,0.27649,0.32212,0.051582,-0.14148,-0.71461,-0.68506,-86.138,-19.588,40.007
0.47017,-0.43018,0.35246,14.448,-0.32653,-0.1394,0.28103,0.32651,0.0075467,-0.14435,-0.71664,-0.68235,-86.07,-19.651,40.059
0.47845,-0.43244,0.35443,14.585,-0.32825,-0.14655,0.28154,0.32759,0.0082984,-0.14447,-0.71767,-0.68124,-86.005,-19.71,40.107
0.49976,-0.43601,0.35768,14.957,-0.33319,-0.1669,0.28272,0.33096,0.0097932,-0.14461,-0.72104,-0.67764,-85.825,-19.87,40.238
0.50191,-0.4216,0.34456,15.286,-0.31718,-0.079676,0.37726,0.33355,0.005926,-0.14469,-0.72358,-0.6749,-85.659,-20.012,40.354
0.49794,-0.39994,0.32498,15.622,-0.29573,-0.084828,0.36817,0.33602,0.0088179,-0.14504,-0.72573,-0.67251,-85.488,-20.152,40.469
0.48811,-0.36338,0.29226,16.109,-0.26385,-0.092014,0.35483,0.34118,0.012373,-0.14378,-0.73156,-0.66644,-85.241,-20.343,40.623
0.46883,-0.34098,0.27299,16.326,-0.15677,-0.086377,0.039409,0.33688,-0.05195,-0.14103,-0.72963,-0.66914,-85.135,-20.422,40.686
0.44362,-0.31668,0.25234,16.534,-0.13916,-0.075525,0.05536,0.32733,-0.039702,-0.13634,-0.72431,-0.67586,-85.036,-20.492,40.743
0.37957,-0.23639,0.18347,17.247,-0.081409,-0.042085,0.10612,0.31208,-0.0030653,-0.10973,-0.72845,-0.67625,-84.712,-20.712,40.915
0.00094259,-0.00027833,0.00018388,0,-1.3825e-06,8.7136e-06,1.4859e-05,0,-9.9621e-07,1,0,0,-79.383,-0.092351,46.051
0.62541,0.16635,0.44069,0,0.12542,-0.15289,-0.125,0,-0.0026611,0.50593,0.26855,-0.81971,-101.42,-23.884,36.126
0.63246,0.13556,0.43462,0.86771,0.13688,-0.21756,-0.12298,0.00086503,0.0046549,0.50618,0.26773,-0.81982,-100.87,-23.753,36.507
0.65288,0.096906,0.43512,2.0219,0.12452,-0.19678,-0.12984,0.0077357,0.007251,0.50816,0.2612,-0.8207,-100.14,-23.62,37.005
0.66541,0.082705,0.43896,2.4751,0.12214,-0.18943,-0.13568,0.011088,0.0075448,0.5094,0.25805,-0.82092,-99.841,-23.579,37.202
0.67312,0.075556,0.44193,2.7111,0.12148,-0.18578,-0.1395,0.012867,0.0075238,0.51017,0.25639,-0.82097,-99.684,-23.561,37.306
0.6789,0.070761,0.44438,2.8729,0.12127,-0.18334,-0.14244,0.014077,0.0074384,0.51069,0.25525,-0.821,-99.575,-23.549,37.377
0.68425,0.061777,0.44465,3.0642,0.1198,-0.13927,-0.18682,0.013655,-0.011854,0.51032,0.25563,-0.82111,-99.445,-23.536,37.462
0.69454,0.04132,0.44331,3.4211,0.11359,-0.12898,-0.18212,0.0099879,-0.0086943,0.50838,0.25908,-0.82123,-99.2,-23.518,37.62
0.73194,-0.0027516,0.44969,4.2333,0.089273,-0.10894,-0.15577,0.0043754,-0.0051267,0.50584,0.26445,-0.8211,-98.632,-23.503,37.975
0.74975,-0.019111,0.45414,4.5501,0.064486,-0.21269,-0.13883,0.0016417,-0.012132,0.50346,0.26713,-0.82168,-98.4,-23.506,38.117
0.70989,-0.1181,0.39978,6.4872,0.019888,-0.15146,-0.11473,-0.026418,-0.016837,0.50464,0.29355,-0.81189,-96.937,-23.634,38.968
0.6739,-0.14014,0.37523,6.9442,0.021887,-0.15758,-0.116,-0.032215,-0.0085391,0.51125,0.29777,-0.8062,-96.613,-23.695,39.15
0.62986,-0.16209,0.34668,7.5077,0.023843,-0.16566,-0.11729,-0.03416,0.0016364,0.51776,0.29808,-0.80192,-96.234,-23.783,39.359
0.59415,-0.176,0.32457,7.9735,0.025054,-0.17261,-0.11813,-0.031474,0.0099012,0.52395,0.29384,-0.79946,-95.942,-23.864,39.52
0.55567,-0.18731,0.30162,8.4812,0.026013,-0.18045,-0.11883,-0.024179,0.01883,0.52916,0.28531,-0.79912,-95.641,-23.959,39.683
0.54158,-0.19367,0.29461,8.6719,0.026979,-0.1997,-0.16573,-0.021726,0.0069005,0.53472,0.28105,-0.79692,-95.535,-23.995,39.741
0.52414,-0.20332,0.28685,8.9124,0.028594,-0.20156,-0.16524,-0.019264,0.013578,0.54327,0.27548,-0.79308,-95.406,-24.044,39.811
0.49189,-0.21976,0.27248,9.3714,0.031295,-0.20553,-0.16409,-0.010122,0.026254,0.55487,0.26179,-0.78968,-95.167,-24.143,39.943
0.45731,-0.23329,0.25644,9.9011,-0.026092,-0.19393,-0.16066,-0.0068097,-0.013747,0.56642,0.25308,-0.7843,-94.91,-24.267,40.086
0.43712,-0.23804,0.24645,10.241,-0.03025,-0.19177,-0.17544,-0.012451,-0.019466,0.57648,0.25336,-0.77684,-94.755,-24.348,40.173
0.41484,-0.24363,0.23583,10.635,-0.032094,-0.18865,-0.16861,-0.018907,-0.013282,0.57829,0.25872,-0.77372,-94.585,-24.445,40.27
0.22585,-0.13021,0.16586,0,-0.14913,-0.22095,0.024349,0,-0.0028264,1,0,0,-99.764,-15.849,40.783
0.00099539,1.897e-05,-9.3836e-05,0,9.5308e-09,3.4747e-06,3.4471e-06,0,-2.4806e-07,1,0,0,-77.506,25.412,20.437
0.00098106,-0.00017263,7.3299e-05,0,-1.9108e-05,3.1022e-05,4.5163e-05,0,-2.0816e-05,1,0,0,-74.225,-2.107,6.2833
0.16286,0.010922,0.087122,0,0.055083,-0.08155,-0.092035,0,0.00033386,1,0,0,-101.98,-35.079,30.535
0,0.001,0,0,0,0,0,0,0,1,0,0,-49.227,-64.248,-1.4216
0.0008415,0.00011624,0.00052624,0,-3.6862e-05,-9.0971e-08,1.0934e-05,0,-2.5295e-05,1,0,0,-127.44,-28.052,17.449
0,0.001,0,0,0,0,0,0,0,1,0,0,-120.34,-67.163,6.9994
0.00094177,-0.00028633,0.00017612,0,-1.9422e-06,-1.046e-05,-1.0619e-05,0,-7.0422e-07,1,0,0,-99.694,26.863,37.881
0,0.001,0,0,5.5282e-20,0,0,0,0,1,0,0,-27.234,0.41192,42.239
0.00084011,3.3395e-05,-0.0005385,0,-3.7426e-05,-5.3408e-05,2.1018e-05,0,-4.4614e-05,1,0,0,-73.203,21.601,32.429
0,0.001,0,0,5.5282e-20,0,0,0,0,1,0,0,-125.62,-20.635,48.98
0,0.001,0,0,1.0365e-20,0,0,0,0,1,0,0,-107.11,33.072,28.36
0,0.001,0,0,0,0,0,0,0,1,0,0,-129.5,-37.554,42.865
0,0.001,0,0,0,0,0,0,0,1,0,0,-103.84,20.668,63.642
0.0011763,0.00031594,-0.00032854,0,-0.00032774,0.00055775,-0.00029985,0,-8.7827e-05,1,0,0,-38.856,-25.591,18.932
0.0016693,0.00047505,-0.00099652,0,-0.0011202,-0.00080635,-0.0023885,0,6.3514e-05,1,0,0,-31.953,-28.051,26.77
0,0.001,0,0,4.1462e-20,0,0,0,0,1,0,0,-116.34,-64.541,20.202
0,0.00031848,-0.00068166,0,0.00050978,0,0,0,0,1,0,0,-45.068,-8.0549,53.155
0,0.001,0,0,0,0,0,0,0,1,0,0,-25.126,-20.803,44.803
0,0.001,0,0,2.7641e-20,0,0,0,0,1,0,0,-88.776,-65.646,64.675
0.00095296,-0.00029406,7.2267e-05,0,-6.516e-06,-1.878e-06,-1.3741e-05,0,-6.6507e-06,1,0,0,-94.198,7.7808,2.8734
0.00073319,-0.00047095,0.00049024,0,1.0211e-05,-1.1858e-05,-8.2479e-06,0,9.0293e-06,1,0,0,-84.084,-0.00089483,24.307
0,0.001,0,0,-5.5282e-20,0,0,0,0,1,0,0,-112.56,-18.424,47.272
0.20467,-0.0098139,0.0075428,0,-0.0046187,-0.068978,0.1949,0,0.0058607,1,0,0,-64.5,-32.855,32.307
0.00070725,-0.00045109,0.00054339,0,2.0678e-05,-7.7347e-06,7.2162e-06,0,2.2046e-05,1,0,0,-126.09,-15.516,30.648
0.00093224,-0.00012728,0.00033652,0,3.7462e-05,2.9805e-06,9.5076e-06,0,3.7772e-05,1,0,0,-132.83,-46.716,21.51
0.00097053,-0.00017633,0.00016359,0,-6.483e-06,2.6938e-06,-5.7661e-06,0,-7.711e-06,1,0,0,-93.214,-35.762,13.286
0.00091927,0.00023335,-0.0003165,0,-6.6097e-06,-1.6038e-05,-2.1942e-06,0,-9.1256e-06,1,0,0,-47.384,-2.8026,19.655
0.00093674,-0.00033524,5.5771e-05,0,1.6791e-05,-1.4115e-05,6.8539e-07,0,2.0571e-05,1,0,0,-74.045,10.755,36.478
0.00017145,-0.00010937,0.00026833,0,0.00093349,0.00020088,0.0001429,0,0.00052398,1,0,0,-93.493,-36.894,-1.9064
0,0.001,0,0,5.5282e-20,0,0,0,0,1,0,0,-74.37,8.4579,56.226
0.38756,-0.24464,0.19125,0,0.08134,0.2864,0.20705,0,0.0021287,1,0,0,-124.73,13.262,10.082
0.0012696,-0.030332,0.006978,0,-0.037491,0.00013088,0.007048,0,-7.6674e-05,1,0,0,-85.234,-45.229,60.775
0.00096537,-0.00021749,0.00014294,0,-1.0213e-06,8.8303e-06,1.0721e-05,0,-1.3741e-06,1,0,0,-85.06,-31.372,16.792
0,0.001,0,0,5.5282e-20,0,0,0,0,1,0,0,-110.8,-48.928,46.62
0.0012307,0.00066805,0.0004311,0,6.5898e-05,-0.0015449,-0.0013777,0,-0.0010544,1,0,0,-67.274,-62.288,23.188
0.0003796,0.0006645,-2.9595e-05,0,0.00044529,0.00050505,-1.43e-06,0,0.00065898,1,0,0,-30.291,-5.4362,-2.3437
0.00094211,-0.00031191,0.00012204,0,1.267e-06,6.1184e-06,1.6177e-05,0,1.2597e-06,1,0,0,-86.319,-26.709,0.18877
0.00096458,-0.00015027,0.00021566,0,-1.0251e-05,6.8922e-06,-4.7222e-06,0,-1.1945e-05,1,0,0,-100.29,-36.361,12.31
0.00095459,-0.00024009,0.00017234,0,2.8992e-05,1.6339e-06,1.7137e-05,0,3.0258e-05,1,0,0,-128.83,6.2914,3.5435
0,0.001,0,0,0,0,0,0,0,1,0,0,-123.67,12.249,43.431
0.051002,0.034919,-0.035673,0,0.022938,-0.082843,-0.051439,0,0.0015707,1,0,0,-11.694,0.65876,15.363
0,0.001,0,0,3.6279e-20,0,0,0,0,1,0,0,-120.49,-34.068,50.862
0,0.001,0,0,-1.3821e-20,0,0,0,0,1,0,0,-74.754,-62.973,-1.3464
0.57464,0.14531,0.34862,0,-0.12312,0.26017,0.054176,0,-0.020444,0.32505,0.55301,-0.76716,-108.96,-31.352,25.13
0.57909,0.14622,0.35061,0.98798,-0.12018,0.28313,0.046611,-0.018556,-0.017119,0.31679,0.56787,-0.75972,-108.39,-31.209,25.474
0.58992,0.1465,0.3558,1.6326,-0.12315,0.29604,0.049843,-0.029356,-0.016391,0.31245,0.57655,-0.75496,-108.02,-31.115,25.7
0.56709,0.13072,0.33358,4.0441,-0.11706,0.24151,0.058544,-0.076593,-0.022785,0.2911,0.61326,-0.73428,-106.59,-30.777,26.551
0.54314,0.12544,0.31811,5.0836,-0.11626,0.27989,0.043526,-0.099928,-0.02211,0.27901,0.6306,-0.72422,-106,-30.641,26.897
0.55066,0.1271,0.3229,5.8871,-0.11589,0.30847,0.032139,-0.11759,-0.021863,0.27098,0.64378,-0.71562,-105.56,-30.54,27.153
0.55935,0.12919,0.32855,6.2264,-0.11485,0.33854,0.02524,-0.12443,-0.018459,0.26863,0.64901,-0.71178,-105.38,-30.497,27.263
0.5738,0.12723,0.33568,8.7942,-0.1337,0.33685,0.065039,-0.17095,-0.017769,0.24947,0.68309,-0.68641,-103.94,-30.166,28.108
0.56439,0.11981,0.32752,9.3024,-0.13206,0.3298,0.069035,-0.18021,-0.018706,0.24773,0.69017,-0.67992,-103.65,-30.103,28.278
0.54922,0.11524,0.31798,9.6214,-0.13502,0.24258,0.065395,-0.18948,-0.039389,0.244,0.69675,-0.67453,-103.47,-30.065,28.382
0.53186,0.11331,0.30836,10.048,-0.12935,0.25364,0.066011,-0.2046,-0.031512,0.23599,0.70697,-0.66671,-103.24,-30.015,28.518
0.51951,0.11244,0.30182,10.478,-0.12409,0.26392,0.054554,-0.21783,-0.029978,0.22859,0.7157,-0.65994,-103.01,-29.966,28.651
0.5162,0.11497,0.30296,12.518,-0.11432,0.30492,0.027537,-0.27452,-0.02561,0.20042,0.75253,-0.62732,-101.95,-29.732,29.268
0.53006,0.11695,0.31183,13.151,-0.11614,0.31534,0.027877,-0.29071,-0.025544,0.19421,0.76305,-0.61647,-101.62,-29.66,29.46
0.54122,0.1176,0.31799,13.788,-0.11269,0.33971,0.020843,-0.30605,-0.022566,0.18812,0.77278,-0.60615,-101.28,-29.586,29.659
0.54329,0.11445,0.31678,14.493,-0.10362,0.33084,0.01504,-0.32153,-0.021377,0.18231,0.7825,-0.59537,-100.9,-29.504,29.883
0.53991,0.1091,0.3117,15.072,-0.096393,0.32318,0.011361,-0.33377,-0.020924,0.17879,0.79026,-0.58611,-100.59,-29.439,30.066
0.52499,0.098976,0.29868,15.838,-0.097609,0.25551,0.0072178,-0.35669,-0.038883,0.1721,0.80442,-0.56858,-100.17,-29.358,30.303
0.50837,0.091602,0.28792,16.619,-0.098524,0.27904,0.001644,-0.38777,-0.040672,0.1607,0.82249,-0.5456,-99.762,-29.282,30.536
0.51055,0.089371,0.28858,17.226,-0.097801,0.26526,0.01392,-0.41145,-0.037437,0.15174,0.83568,-0.52784,-99.454,-29.228,30.711
0.53582,0.091317,0.30121,17.905,-0.090277,0.28095,0.0048393,-0.43577,-0.03421,0.14218,0.84867,-0.50946,-99.107,-29.168,30.906
0.6709,0.088688,0.36072,20.057,-0.06583,0.33232,-0.021779,-0.50421,-0.029403,0.12505,0.88392,-0.4506,-97.946,-28.989,31.546
0.72961,0.084549,0.38489,20.615,-0.058158,0.34859,-0.0291,-0.52057,-0.029137,0.1252,0.89219,-0.43396,-97.571,-28.943,31.746
0.78006,0.073523,0.399,21.298,-0.056507,0.38494,-0.013983,-0.53879,-0.024288,0.12709,0.90114,-0.41449,-97.071,-28.89,32.006
0.80855,0.063145,0.40391,21.709,-0.057246,0.38652,0.0020057,-0.54856,-0.023254,0.13062,0.90593,-0.40278,-96.749,-28.862,32.169
0.80533,0.053665,0.39668,21.995,-0.051486,0.10263,0.014122,-0.55671,-0.033751,0.13311,0.90974,-0.39327,-96.518,-28.846,32.284
0.79411,0.044316,0.38654,22.267,-0.055733,0.1113,0.023867,-0.56594,-0.034038,0.13547,0.91387,-0.38274,-96.298,-28.832,32.391
0.78181,0.031069,0.37388,22.659,-0.060623,0.12364,0.035049,-0.5795,-0.035114,0.13915,0.9197,-0.36714,-95.986,-28.817,32.542
0.77308,0.015552,0.36173,23.127,-0.064688,0.13798,0.044291,-0.59646,-0.0373,0.14365,0.92654,-0.34769,-95.619,-28.806,32.715
0.74994,0.0088092,0.34733,23.549,-0.055784,0.18577,0.061142,-0.60917,-0.022942,0.14393,0.93133,-0.33453,-95.292,-28.801,32.867
0.73621,0.0015097,0.33626,23.946,-0.047023,0.21137,0.052065,-0.61783,-0.020747,0.14623,0.93449,-0.32456,-94.995,-28.799,33.004
0.74397,-0.031806,0.31482,25.24,-0.018878,0.29219,0.019609,-0.64499,-0.021231,0.16289,0.94325,-0.28937,-94.037,-28.817,33.427
0.75511,-0.040905,0.31268,25.518,-0.01285,0.30924,0.0121,-0.6511,-0.022692,0.16762,0.94492,-0.28114,-93.83,-28.827,33.514
0.76583,-0.048407,0.31155,25.731,-0.008195,0.32235,0.0061813,-0.65607,-0.024094,0.17095,0.94622,-0.27468,-93.669,-28.836,33.58
0.77169,-0.053772,0.30622,26.025,-0.00059981,0.35043,0.022651,-0.66181,-0.014868,0.16585,0.94827,-0.27071,-93.443,-28.851,33.671
0.7915,-0.10116,0.23395,28.067,0.044874,0.15744,-0.03166,-0.66203,0.014653,0.20516,0.94439,-0.25697,-91.847,-29.004,34.229
0.7843,-0.10691,0.223,28.252,0.04891,0.16589,-0.033042,-0.65917,0.016119,0.20295,0.94386,-0.26066,-91.7,-29.023,34.272
0.76055,-0.10534,0.21204,28.44,0.050955,0.18279,0.021496,-0.65482,0.030203,0.20428,0.94248,-0.26458,-91.553,-29.043,34.313
0.73726,-0.10275,0.20199,28.617,0.052522,0.19954,0.017088,-0.64966,0.028098,0.19752,0.94196,-0.27146,-91.418,-29.062,34.351
0.5829,-0.080302,0.12102,30.063,0.064628,0.33662,-0.011467,-0.61821,0.015402,0.19949,0.93235,-0.30153,-90.345,-29.212,34.614
0.55266,-0.074362,0.10181,30.49,0.067366,0.36942,-0.016822,-0.61189,0.014197,0.18095,0.93291,-0.31134,-90.095,-29.246,34.663
0.51491,-0.066144,0.076806,31.067,0.070859,0.41202,-0.02332,-0.6037,0.014181,0.17257,0.93137,-0.32058,-89.775,-29.288,34.716
0.50758,-0.064102,0.071939,31.202,0.070751,0.36944,-0.011336,-0.60126,0.022092,0.16395,0.93168,-0.32417,-89.706,-29.297,34.726
0.50414,-0.061249,0.069927,31.337,0.066614,0.36831,-0.013194,-0.59844,0.019705,0.16306,0.93086,-0.32697,-89.637,-29.306,34.736
0.00084887,-0.00039801,0.00034529,0,6.1797e-05,-3.3847e-06,1.9633e-05,0,6.0637e-05,1,0,0,-82.467,15.134,31.908
0.00090261,-0.00029827,0.00030963,0,-5.6246e-07,-2.149e-05,-1.4767e-05,0,1.3303e-06,1,0,0,-92.569,10.798,24.283
0.00099063,0.0001133,-6.6328e-05,0,-2.3987e-05,-1.4399e-07,2.893e-05,0,-2.5716e-05,1,0,0,-73.445,14.233,5.232
0.0007492,-0.00053186,0.00043326,0,-0.00013006,3.305e-05,0.00018713,0,-3.3419e-05,1,0,0,-89.955,-8.6786,39.054
8.7046e-05,-0.0025804,0.00082849,0,-0.016586,0.0062418,0.012764,0,-0.0025723,1,0,0,-52.686,-45.869,54.522
0,0.001,0,0,5.5282e-20,0,0,0,0,1,0,0,-30.896,14.82,46.856
0.0027204,-0.0012268,0.0017569,0,-0.00042454,-0.009302,-0.0065347,0,-0.00035347,1,0,0,-111.25,-8.946,35.176
0.00097812,-0.00020251,-3.1612e-05,0,-2.6383e-05,2.3517e-05,-1.5211e-06,0,-3.0539e-05,1,0,0,-106.69,25.11,13.061
0,0.001,0,0,5.5282e-20,0,0,0,0,1,0,0,-50.759,-54.01,50.056
0,0.001,0,0,1.3821e-20,0,0,0,0,1,0,0,-60.662,34.802,45.671
0.22431,-0.064323,-0.14711,0,-0.10449,-0.30313,0.0040585,0,-0.01645,1,0,0,-23.623,-38.483,22.073
0,0.001,0,0,2.7641e-20,0,0,0,0,1,0,0,-78.913,-15.485,58.526
0,0.001,0,0,-8.2923e-20,0,0,0,0,1,0,0,-34.32,34.981,19.395
0.00074989,-0.00038426,0.00053715,0,-4.4308e-07,-4.6201e-06,5.6327e-05,0,3.1722e-05,1,0,0,-120.96,-16.861,32.81
0.000939,0.00023918,-0.00024406,0,3.2784e-05,1.1119e-05,-1.8131e-05,0,3.7897e-05,1,0,0,-51.322,19.073,19.036
0.86295,0.29553,-0.30281,0,-0.031828,0.066821,-0.067246,0,0.013156,-0.051318,-0.63918,-0.76734,-26.631,-44.358,6.2102
0.90739,0.28803,-0.30057,1.7672,0.020862,0.0028913,-0.013119,0.032607,0.023746,-0.0378,-0.66209,-0.74847,-25.096,-43.853,5.6867
0.90986,0.28624,-0.29971,2.0686,0.022773,0.005004,-0.014116,0.040163,0.026388,-0.035256,-0.66748,-0.74379,-24.822,-43.766,5.5964
0.91371,0.27903,-0.29418,3.7674,0.028515,0.003369,-0.011264,0.08833,0.030319,-0.016136,-0.70006,-0.71391,-23.273,-43.287,5.0913
0.91414,0.2786,-0.29324,4.4399,0.030892,0.0087749,-0.009464,0.10978,0.033471,-0.0075346,-0.71402,-0.70008,-22.658,-43.1,4.894
0.85718,0.25585,-0.27499,6.139,-0.044807,0.17246,-0.035423,0.15225,0.016517,0.0066728,-0.74155,-0.67087,-21.104,-42.629,4.3957
0.84738,0.24361,-0.26782,6.9406,-0.035737,0.13107,-0.059143,0.16647,0.018976,0.007491,-0.75162,-0.65955,-20.416,-42.427,4.1764
0.88985,0.23235,-0.26521,8.7838,-0.013242,0.037403,-0.10342,0.20739,0.025424,0.016168,-0.77775,-0.62836,-18.846,-41.996,3.6928
0.92193,0.22067,-0.25849,9.9519,0.020497,0.010591,-0.026029,0.23886,0.028457,0.02167,-0.7971,-0.60346,-17.802,-41.735,3.3907
0.94762,0.2019,-0.24534,11.68,0.031382,-0.0046556,-0.020838,0.29278,0.033928,0.030953,-0.82824,-0.55952,-16.199,-41.373,2.9604
0.88852,0.1674,-0.22161,13.38,-0.037769,0.29114,-0.023135,0.34014,0.021812,0.031487,-0.85493,-0.51778,-14.582,-41.049,2.5544
